text,label,model
"[0, 1425, 1, 3801, 39, 275, 41, 44, 1959, 920, 1309, 1, 1839, 3, 139, 11, 10, 9, 2, 3757, 392, 3, 11, 187, 24, 5, 0, 7, 220, 0, 7, 5, 0, 10, 0, 50, 11, 75, 3625, 13, 155, 1, 22, 11, 846, 16, 2, 2402, 406, 163, 119, 57, 1338, 18, 2, 523, 3300, 1, 209, 291, 11, 243, 11, 10, 0, 2, 0, 7, 0, 1, 11, 1755, 2287, 161, 11, 8, 83, 0, 0, 7, 2402, 17, 149, 39, 326, 45, 0, 0, 1, 523, 3300, 50, 11, 173, 11, 8, 83, 125, 143, 5, 4330, 1, 16, 97, 656, 307, 11, 158, 4, 402, 3502, 50, 39, 418, 2818, 17, 5, 0, 1, 0, 3, 12, 8, 15, 0, 1, 109, 71, 11, 31, 2620, 6, 5, 0, 1036, 0, 1]",1,8.0
"[79, 4274, 1197, 4, 66, 2, 4300, 139, 20, 43, 218, 16, 5, 431, 1, 2, 3455, 6, 2690, 0, 914, 54, 24, 20, 7, 196, 8, 0, 94, 8, 13, 10, 0, 1, 159, 12, 10, 135, 0, 3, 13, 10, 74, 85, 2, 1032, 649, 54, 7, 162, 4, 0, 18, 57, 1, 39, 3854, 0, 2, 1069, 3, 73, 10, 0, 7, 0, 1, 11, 10, 28, 445, 239, 4, 2, 1259, 72, 437, 134, 35, 39, 431, 186, 3399, 9, 1381, 1, 34, 133, 143, 5, 431, 186, 0, 73, 3294, 4, 57, 137, 74, 109, 0, 164, 67, 43, 1, 22, 11, 733, 0, 39, 3346, 11, 71, 1244, 163, 0, 1, 25, 2, 3561, 98, 269, 31, 377, 8, 8, 11, 23, 4, 39, 4055, 22, 11, 128, 2, 152, 900, 1, 22, 11, 460, 9, 352, 768, 52, 6, 221, 3, 0, 10, 151, 595, 172, 6, 2438, 5, 860, 250, 6, 39, 4274, 1, 2, 1244, 10, 1648, 406, 3, 11, 71, 28, 1034, 52, 194, 1, 11, 0, 22, 11, 0, 58, 13, 0, 57, 6, 1, 13, 0, 57, 6, 2, 0, 526, 12, 10, 0, 1]",1,8.0
"[56, 17, 5, 4083, 12, 666, 9, 2, 1507, 6, 79, 1337, 3, 73, 92, 20, 77, 93, 3, 7, 53, 13, 210, 17, 3504, 24, 20, 1, 0, 6, 4263, 4396, 1540, 2448, 24, 0, 0, 0, 0, 6, 309, 0, 25, 58, 38, 20, 125, 4, 461, 57, 1808, 102, 184, 50, 116, 152, 1150, 418, 0, 3, 11, 66, 46, 8, 37, 487, 1, 11, 8, 83, 68, 1112, 6, 79, 1808, 307, 1, 8, 8, 0, 204, 2100, 6, 2084, 3, 1055, 33, 0, 25, 38, 20, 151, 56, 50, 3003, 0, 3, 383, 320, 94, 20, 38, 5, 1112, 0, 1, 116, 218, 94, 8, 8, 0, 6, 163, 135, 4061, 7, 3976, 2, 0, 25, 0, 94, 11, 23, 2143, 155, 94, 8, 8, 0, 6, 2588, 4042, 135, 0, 25, 66, 46, 8, 37, 173, 20, 77, 2646, 9, 2, 1507, 418, 0, 94, 80, 20, 85, 0, 68, 181, 124, 11, 8, 416, 304, 20, 97, 94, 3626, 218, 0, 94, 8, 8, 0, 0, 1950, 3, 1055, 33, 2, 699, 6, 5, 0, 1, 124, 5, 309, 0, 1, 715, 6, 2, 4396, 17, 1949, 1, 238, 0, 6, 3577, 1, 3956, 548, 2143, 94, 11, 123, 1270, 4, 2, 1808, 2235, 1]",1,8.0
"[3327, 327, 17, 668, 5, 4559, 2032, 17, 0, 4, 81, 16, 144, 1, 20, 43, 4853, 4, 32, 0, 19, 5, 1909, 375, 1471, 1, 277, 67, 235, 0, 20, 86, 51, 0, 1, 4072, 17, 5, 975, 1842, 258, 3, 29, 2422, 8, 15, 123, 53, 179, 0, 61, 65, 1, 20, 101, 6, 0, 3, 152, 50, 1370, 1292, 9, 2, 106, 1, 101, 58, 34, 879, 50, 0, 1, 2573, 2573, 2573, 256, 1292, 3, 28, 137, 4406, 4, 2, 4828, 1337, 1, 109, 61, 2, 1370, 556, 2065, 3, 2, 0, 50, 0, 1, 34, 8, 416, 1923, 54, 5, 996, 19, 51, 0, 3, 7, 34, 879, 1059, 0, 6, 365, 3, 29, 12, 365, 17, 2464, 1746, 584, 1, 101, 58, 4072, 0, 50, 0, 11, 78, 46, 8, 37, 329, 65, 16, 21, 3102, 1, 14, 0, 1557, 1, 164, 1909, 0, 7, 2, 0, 2616, 7, 2, 1340, 0, 38, 16, 0, 86, 1557, 7, 0, 52, 0, 6, 0, 3, 0, 4946, 2620, 3, 3103, 1]",1,8.0
"[25, 0, 8, 8, 38, 1995, 67, 668, 9, 5, 0, 146, 18, 2, 0, 6, 1050, 49, 608, 306, 430, 0, 108, 310, 564, 1, 29, 56, 38, 3823, 0, 61, 1662, 668, 202, 5, 0, 1902, 1, 1, 1, 7, 1372, 1, 0, 1, 13, 235, 377, 3, 68, 11, 71, 46, 8, 37, 66, 184, 181, 3, 29, 11, 71, 1617, 74, 69, 19, 39, 316, 7, 663, 1, 11, 10, 149, 2, 3317, 45, 52, 1, 11, 237, 22, 713, 78, 46, 8, 37, 32, 5, 677, 268, 6, 0, 4, 66, 1, 11, 71, 149, 1917, 114, 4, 39, 1492, 7, 826, 16, 39, 4050, 4, 31, 134, 24, 1319, 1, 0, 1578, 0, 19, 261, 608, 1, 238, 11, 158, 4, 66, 163, 4, 200, 4, 122, 237, 12, 39, 922, 133, 335, 1, 238, 0, 2196, 1]",0,3.0
"[17, 2019, 24, 2, 2361, 1, 14, 17, 0, 2, 3412, 1, 14, 2633, 40, 4349, 16, 2, 229, 9, 1167, 1, 0, 81, 1, 14, 4064, 2, 2361, 4, 178, 52, 194, 14, 466, 81, 1]",0,4.0
"[2, 3910, 2896, 482, 4, 40, 2936, 3, 2, 1109, 0, 51, 2604, 1, 0, 1260, 18, 4712, 19, 2, 2912, 29, 30, 17, 39, 84, 1433, 18, 844, 4105, 1, 220, 923, 246, 13, 52, 62, 1, 238, 28, 160, 71, 447, 2, 117, 69, 2, 3667, 26, 3831, 7, 119, 138, 16, 2, 693, 4, 0, 9, 0, 1, 445, 18, 30, 1091, 88, 3, 2, 693, 0, 330, 9, 2, 1032, 24, 0, 1, 67, 2425, 24, 2, 0, 0, 16, 2, 2604, 6, 40, 0, 1085, 1, 711, 2, 329, 6, 2, 3674, 26, 28, 44, 1913, 3, 2, 4043, 522, 52, 67, 6, 53, 496, 52, 6, 0, 1, 35, 2, 2107, 6, 0, 185, 140, 356, 4, 2, 2501, 6, 254, 0, 7, 0, 847, 934, 3, 53, 43, 9, 0, 1, 30, 10, 2, 84, 1385, 729, 130, 2, 2501, 6, 2, 0, 7, 0, 934, 3237, 9, 1210, 1, 9, 0, 10, 87, 2, 3278, 6, 4651, 0, 3, 0, 2996, 1, 22, 2, 3985, 460, 54, 4, 2, 275, 6, 2, 3137, 3, 2107, 4310, 733, 54, 1]",1,8.0
"[56, 239, 4, 31, 0, 3830, 53, 90, 2, 1745, 1, 45, 88, 3, 39, 483, 162, 4, 148, 57, 4, 2, 0, 1245, 1, 11, 10, 46, 8, 37, 182, 237, 58, 4, 1695, 3, 29, 11, 10, 629, 1, 11, 601, 39, 70, 258, 49, 666, 56, 1, 42, 1574, 16, 362, 7, 1166, 5, 268, 61, 298, 89, 1]",0,4.0
"[106, 924, 3, 252, 157, 177, 1398, 324, 3, 3332, 1211, 641, 0, 0, 7, 1093, 177, 0, 0, 3, 2425, 9, 753, 16, 2, 84, 0, 3262, 6, 2, 764, 314, 2831, 18, 829, 247, 3, 2459, 1]",0,7.0
"[40, 3874, 282, 3192, 19, 5, 4640, 6, 0, 2757, 12, 17, 0, 297, 9, 686, 341, 9, 581, 585, 30, 431, 76, 0, 2, 84, 339, 0, 35, 2, 0, 1608, 1, 2, 0, 282, 9, 0, 1911, 10, 1770, 4, 5, 610, 18, 989, 722, 3, 2550, 35, 398, 0, 252, 2244, 0, 3, 0, 3, 590, 1488, 7, 5, 0, 0, 1487, 1, 27, 341, 18, 1064, 697, 1, 2, 282, 26, 5, 520, 6, 1630, 19, 421, 0, 3391, 3, 7, 26, 2926, 5, 421, 2519, 1161, 306, 251, 113, 2, 0, 6, 36, 2936, 3, 153, 4, 2, 106, 403, 960, 1, 153, 4, 3384, 3206, 3, 2809, 0, 991, 2, 216, 22, 40, 1085, 112, 3, 7, 1138, 6, 339, 4034, 17, 1249, 3, 5, 657, 35, 581, 8, 15, 257, 403, 7, 188, 1805, 498, 908, 1, 67, 49, 38, 3874, 47, 0, 3, 85, 2, 3292, 3, 38, 74, 0, 4, 2, 1156, 0, 35, 2757, 1, 2, 67, 49, 26, 44, 145, 2, 282, 43, 9, 1258, 403, 3, 153, 4, 1093, 403, 350, 1, 1288, 1, 0, 0, 3, 0, 1768, 6, 242, 403, 24, 2, 521, 6, 2427, 2530, 23, 14, 10, 28, 182, 1682, 19, 5, 622, 2183, 6, 0, 1, 11, 173, 30, 17, 40, 0, 3, 14, 23, 1, 30, 17, 28, 2, 84, 339, 112, 6, 2, 0, 0, 3, 22, 2, 1608, 41, 2607, 35, 2892, 4, 686, 113, 3, 153, 4, 2, 0, 0, 1, 9, 1070, 3, 100, 0, 1175, 0, 0, 3774, 2272, 16, 5, 0, 6, 0, 4034, 3, 29, 51, 473, 43, 744, 0, 1, 2, 0, 0, 2757, 1608, 41, 44, 0, 9, 421, 2519, 3391, 9, 0, 1911, 9, 581, 22, 159, 22, 2, 0, 1335, 0, 3, 153, 4, 1011, 0, 833, 1, 0, 23, 2, 0, 1608, 3, 19, 90, 1016, 1354, 473, 9, 581, 7, 100, 9, 2427, 2530, 3, 17, 449, 74, 1156, 1, 12, 1608, 3, 84, 292, 9, 581, 9, 681, 1356, 3, 17, 1024, 4, 624, 35, 0, 4, 3192, 0, 1, 2, 3651, 6, 2, 1488, 1095, 2799, 3, 29, 41, 1134, 1831, 118, 156, 1970, 19, 0, 32, 44, 0, 3082, 7, 2679, 32, 341, 1, 153, 4, 2, 106, 403, 960, 3, 56, 17, 55, 283, 6, 2455, 0, 0, 6, 0, 1, 403, 350, 0, 0, 546, 3, 4295, 2849, 7, 1424, 59, 0, 7, 0, 1, 2427, 2530, 403, 350, 1639, 3741, 136, 3233, 421, 0, 3391, 7, 4, 1438, 2075, 1630, 19, 0, 3, 2892, 7, 51, 0, 1, 168, 8, 15, 0, 0, 9, 2347, 7, 3600, 0, 0, 589, 4, 30, 1389, 1]",1,8.0
"[2, 450, 162, 4, 423, 5, 563, 6, 0, 1, 27, 570, 129, 180, 88, 7, 905, 5, 70, 0, 1, 27, 78, 30, 180, 88, 16, 478, 100, 110, 1, 27, 0, 5, 1059, 1944, 6, 0, 1, 27, 162, 24, 2, 117, 1734, 28, 4, 391, 4, 0, 81, 1]",1,8.0
"[435, 125, 0, 3459, 1, 45, 1282, 3, 27, 10, 3459, 129, 2, 2446, 9, 36, 0, 8, 15, 0, 1, 872, 3, 163, 0, 36, 0, 4011, 94, 4, 36, 0, 3, 2, 0, 0, 54, 7, 0, 155, 1, 2360, 18, 36, 248, 3, 113, 387, 2, 828, 4, 174, 305, 1]",0,0.0
"[10, 9, 21, 540, 228, 3, 59, 14, 420, 5, 1626, 1, 931, 5, 2436, 26, 1194, 21, 880, 9, 21, 172, 1, 3260, 476, 4, 93, 130, 2, 1692, 197, 35, 1, 931, 2, 5, 249, 6, 2092, 595, 18, 2, 1306, 1121, 1, 1193, 2, 1692, 3, 7, 2216, 4, 0, 21, 880, 1]",1,8.0
"[10, 52, 595, 3682, 1, 5, 4321, 997, 235, 4, 481, 1, 53, 6, 8, 15, 241, 162, 4, 374, 595, 1, 278, 0, 7, 673, 125, 1, 14, 10, 830, 481, 33, 4321, 1]",1,8.0
"[1804, 3383, 3, 29, 2, 1181, 4, 192, 13, 17, 68, 330, 12, 13, 8, 15, 92, 44, 239, 5, 4439, 6, 430, 9, 520, 1, 30, 64, 31, 45, 6, 164, 430, 1, 946, 460, 86, 21, 100, 3184, 1, 34, 43, 1982, 7, 272, 54, 2548, 2620, 1, 4824, 147, 4175, 3, 2367, 386, 65, 3, 0, 9, 2, 0, 63, 7, 0, 3, 14, 60, 967, 122, 5, 98, 5, 735, 5, 144, 19, 12, 2197, 62, 1, 13, 10, 560, 1, 560, 4, 2, 1607, 3, 1678, 24, 2, 0, 1975, 6, 2, 1774, 1, 0, 380, 41, 44, 212, 18, 1, 13, 10, 5, 1102, 6, 380, 12, 26, 0, 2, 1034, 7, 2, 0, 6, 380, 3, 0, 143, 2, 2636, 3, 2759, 380, 1, 0, 78, 20, 428, 50, 238, 14, 71, 490, 55, 45, 0, 1, 28, 59, 14, 208, 34, 43, 437, 1]",0,3.0
"[10, 1316, 24, 319, 0, 1, 14, 149, 1460, 277, 2, 117, 1734, 1, 30, 146, 10, 55, 303, 1, 14, 119, 54, 163, 0, 24, 2, 117, 1734, 1, 1495, 220, 13, 10, 0, 47, 2336, 1]",1,8.0
"[0, 350, 38, 2654, 0, 0, 8, 15, 364, 3, 3632, 0, 3, 4, 3046, 0, 1002, 1320, 9, 36, 0, 277, 140, 91, 335, 515, 18, 2, 112, 35, 0, 1503, 49, 32, 3201, 4, 0, 1886, 3592, 4338, 3, 2237, 2271, 0, 23, 1, 140, 66, 28, 176, 51, 716, 0, 47, 622, 283, 0, 9, 2, 0, 2519, 4922, 3, 5, 0, 400, 130, 0, 397, 23, 14, 0, 0, 8, 15, 372, 3, 0, 23, 1, 0, 350, 950, 4, 1002, 5, 74, 2219, 400, 397, 34, 1240, 74, 515, 35, 1886, 3592, 4338, 7, 21, 2483, 3, 73, 150, 1014, 4749, 0, 65, 4, 2, 0, 0, 1, 585, 3, 0, 23, 1503, 35, 0, 60, 28, 31, 236, 4, 255, 1886, 3592, 4338, 277, 0, 350, 1696, 51, 0, 6, 2, 150, 722, 0, 6, 0, 0, 1, 2, 0, 6, 0, 195, 87, 64, 1296, 2, 69, 4028, 3, 2, 2237, 23, 1, 0, 7, 0, 350, 939, 4, 200, 298, 89, 9, 2, 0, 112, 1, 1886, 3592, 4338, 3, 5, 0, 3308, 1651, 3, 10, 514, 2130, 9, 0, 9, 1414, 19, 0, 8, 15, 0, 29, 484, 16, 1348, 6, 283, 1, 0, 17, 205, 6, 2, 4829, 1, 14, 23, 14, 10, 9, 0, 16, 5, 0, 1710, 7, 601, 0, 139, 0, 1, 140, 32, 23, 34, 173, 1886, 3592, 4338, 265, 0, 4, 3946, 286, 27, 414, 1, 1886, 3592, 4338, 121, 350, 14, 1719, 0, 18, 150, 722, 72, 27, 432, 40, 3381, 18, 21, 977, 2992, 19, 2, 0, 112, 1]",1,8.0
"[2, 839, 0, 12, 3, 9, 1007, 3, 0, 3, 5, 0, 223, 2, 104, 103, 7, 581, 10, 119, 3, 7, 12, 2, 1093, 1940, 5, 0, 4, 2, 104, 103, 6, 850, 0, 9, 12, 222, 3, 33, 73, 2, 4504, 0, 2, 543, 6, 2, 401, 4, 164, 0, 3, 7, 6, 2, 4504, 4, 2, 104, 103, 6, 2, 1614, 0, 3, 7, 9, 30, 1480, 2, 839, 0, 12, 2, 543, 6, 2, 104, 103, 4, 164, 1614, 10, 28, 1806, 33, 2, 1093, 1]",0,7.0
"[13, 8, 15, 5, 2797, 505, 223, 100, 0, 332, 1, 175, 517, 113, 824, 88, 3, 831, 0, 2527, 1, 4162, 1482, 1802, 471, 9, 5, 0, 0, 4, 2, 1696, 513, 136, 1703, 0, 7, 401, 2527, 1, 4418, 0, 1, 153, 4, 5, 70, 0, 347, 2506, 3, 298, 1943, 41, 2, 405, 6, 0, 6, 836, 1422, 3, 139, 0, 0, 0, 4209, 5, 1264, 1117, 63, 0, 62, 6, 2, 896, 1, 19, 2, 505, 68, 573, 3, 0, 8, 15, 405, 3424, 2, 1149, 16, 5, 1313, 0, 0, 1, 7, 19, 45, 9, 395, 836, 1422, 436, 12, 34, 71, 474, 51, 2971, 223, 102, 7, 824, 88, 3, 13, 8, 15, 182, 583, 8, 15, 0, 3, 23, 168, 0, 773, 0, 0, 1, 2, 1828, 10, 427, 955, 0, 19, 0, 836, 1422, 7, 41, 5, 0, 528, 6, 3499, 47, 0, 572, 4450, 980, 1, 948, 3445, 8, 174, 646, 8, 4, 1482, 8, 15, 1511, 1, 1482, 7, 0, 38, 1999, 1528, 9, 831, 1, 0, 10, 2069, 9, 2, 1315, 827, 0, 1482, 8, 15, 1, 0, 3, 287, 3, 10, 5, 1200, 24, 2, 69, 1, 14, 555, 40, 2166, 202, 40, 0, 4124, 16, 2, 107, 1, 15, 1, 915, 9, 1070, 3, 124, 555, 5, 0, 9, 959, 1, 21, 317, 3363, 41, 469, 5, 706, 513, 6, 510, 136, 0, 1, 29, 2, 401, 2069, 7, 21, 70, 1703, 4009, 174, 2, 1200, 317, 41, 359, 5, 303, 0, 1711, 9, 617, 110, 1, 713, 3, 14, 508, 8, 37, 428, 2, 63, 3445, 62, 1, 13, 212, 65, 3, 2262, 177, 1465, 0, 23, 399, 9, 831, 3, 139, 0, 16, 0, 1, 831, 4, 896, 18, 0, 721, 3086, 1, 1482, 10, 2843, 9, 2, 2458, 317, 2618, 6, 1070, 19, 671, 4267, 4, 122, 358, 2895, 7, 148, 18, 242, 4063, 1, 695, 643, 755, 4, 21, 0, 7, 21, 96, 1519, 5, 4780, 1914, 9, 866, 1977, 3, 1482, 8, 15, 3098, 0, 32, 4278, 0, 1, 139, 254, 2204, 38, 3954, 422, 9, 2, 96, 3, 13, 1610, 1422, 38, 3903, 18, 49, 34, 85, 557, 1, 5, 1141, 6, 836, 1422, 3, 0, 3, 32, 40, 0, 684, 6, 0, 3, 7, 5, 1141, 3, 0, 3, 87, 32, 40, 0, 684, 6, 1482, 1, 45, 291, 17, 850, 30, 146, 8, 15, 505, 17, 28, 5, 4764, 2405, 3, 0, 23, 1, 12, 150, 1785, 194, 5, 0, 1943, 17, 9, 2, 330, 717, 0, 1, 19, 100, 0, 1848, 9, 2, 4039, 3, 2, 2405, 41, 44, 45, 6, 2, 156, 2991, 1122, 4108, 6, 1619, 1, 324, 8, 15, 0, 0, 1, 0, 1851, 21, 3527, 9, 2, 2214, 19, 181, 0, 377, 117, 146, 3, 7, 492, 3647, 3639, 14, 41, 5, 0, 2285, 90, 1482, 1, 29, 2, 505, 0, 30, 146, 3, 7, 2, 4898, 736, 6, 2, 505, 7, 82, 0, 0, 32, 0, 0, 0, 18, 254, 2129, 1, 9, 1017, 4, 0, 3, 401, 811, 6, 96, 2738, 1105, 0, 16, 0, 30, 431, 3, 7, 84, 2111, 0, 324, 64, 66, 5, 0, 16, 0, 18, 369, 9, 0, 1, 18, 385, 3, 70, 2470, 2527, 1, 3099, 0, 64, 621, 52, 16, 1482, 1, 22, 2286, 6, 2, 1200, 0, 1033, 3, 13, 64, 988, 0, 8, 15, 1090, 1235, 4, 2, 96, 30, 146, 1, 1652, 2527, 1, 4162, 2474, 6, 962, 41, 87, 1837, 54, 16, 1482, 1, 168, 64, 371, 5, 2108, 223, 0, 7, 1482, 18, 955, 1558, 1, 2, 0, 2108, 64, 371, 0, 24, 769, 637, 1, 83, 1, 1423, 18, 168, 7, 0, 7, 148, 221, 9, 0, 8, 15, 0, 9, 0, 3, 831, 1, 168, 8, 15, 0, 0, 3, 784, 753, 0, 7, 0, 6, 168, 8, 15, 2, 679, 3, 64, 0, 19, 0, 0, 0, 199, 0, 9, 2, 0, 1, 0, 1]",1,8.0
"[26, 5, 4020, 18, 5, 450, 9, 496, 1, 14, 60, 391, 4, 0, 0, 19, 36, 680, 1, 27, 131, 0, 95, 6, 21, 4675, 1, 830, 555, 2997, 33, 13, 1, 14, 3368, 54, 0, 21, 4020, 7, 27, 131, 1574, 4, 65, 225, 1]",1,8.0
"[4012, 63, 0, 62, 76, 5, 4012, 98, 10, 514, 559, 18, 596, 6, 0, 1286, 72, 3115, 4, 331, 674, 9, 5, 4111, 1]",1,8.0
"[1195, 21, 258, 97, 2316, 1, 2, 258, 1940, 1, 29, 0, 21, 0, 18, 21, 1420, 1, 10, 46, 8, 37, 2905, 1, 14, 78, 46, 8, 37, 176, 4, 31, 2905, 1]",0,4.0
"[53, 107, 1, 15, 1, 574, 32, 0, 5, 308, 1325, 9, 1251, 3, 700, 5, 0, 272, 33, 0, 72, 5, 3221, 0, 265, 1860, 6, 1656, 3, 381, 308, 264, 23, 404, 1, 2, 107, 1, 15, 1, 308, 23, 13, 26, 44, 9, 1630, 19, 2339, 264, 12, 34, 43, 125, 4, 669, 559, 1390, 4, 272, 1323, 4, 2856, 0, 3282, 1, 29, 24, 456, 3465, 637, 1, 83, 1, 107, 1, 15, 1, 308, 264, 26, 846, 5, 683, 19, 2339, 308, 264, 4, 0, 2, 0, 574, 360, 956, 251, 3, 7, 32, 190, 16, 100, 517, 3, 0, 1, 3927, 1, 0, 0, 0, 121, 2, 444, 0, 299, 537, 1, 0, 0, 23, 1656, 35, 21, 2575, 26, 320, 235, 1171, 2, 1325, 9, 2, 1492, 6, 0, 3, 153, 4, 0, 1, 2457, 1601, 9, 1251, 457, 16, 2, 1601, 3, 252, 51, 0, 785, 0, 0, 3, 4, 31, 747, 4, 1809, 549, 647, 9, 1251, 1, 0, 23, 2, 2457, 1601, 8, 4405, 983, 17, 4, 1295, 2339, 1426, 35, 3376, 1757, 136, 81, 1, 113, 2, 2617, 7, 51, 0, 337, 136, 157, 3, 120, 1426, 43, 1544, 4, 66, 68, 3, 23, 0, 3, 45, 6, 2, 3341, 1, 7, 68, 11, 32, 422, 12, 2, 2457, 32, 44, 694, 16, 157, 4, 428, 0, 16, 51, 219, 786, 7, 314, 1, 0, 23, 3159, 574, 4182, 30, 146, 4, 114, 54, 1251, 1, 14, 23, 107, 1, 15, 1, 308, 2851, 26, 55, 2012, 6, 95, 107, 1, 15, 1, 294, 4, 2584, 1426, 24, 2, 1325, 1, 164, 2995, 4, 814, 314, 18, 12, 1325, 26, 44, 361, 19, 2339, 1297, 264, 1, 324, 822, 264, 23, 9, 1075, 12, 107, 1, 15, 1, 1426, 26, 779, 1426, 35, 2, 1325, 3, 29, 78, 28, 0, 109, 160, 1, 5, 3221, 1646, 1512, 155, 2691, 7, 212, 18, 12, 1646, 1, 986, 264, 32, 23, 12, 3124, 2457, 3341, 1719, 2, 1325, 9, 2, 370, 1, 2457, 568, 0, 0, 0, 770, 3159, 574, 9, 1251, 6, 4357, 0, 9, 0, 1, 1601, 9, 1251, 174, 12, 107, 1, 15, 1, 1426, 1593, 18, 40, 585, 3221, 0, 113, 4357, 81, 1, 168, 8, 15, 0, 0, 589, 4, 30, 215, 1]",0,3.0
"[26, 127, 409, 2616, 1, 14, 0, 21, 0, 0, 7, 171, 13, 4, 2, 1540, 1, 14, 8, 207, 116, 4, 2, 3676, 7, 31, 121, 56, 10, 0, 2616, 1, 29, 180, 69, 3, 21, 3676, 2102, 21, 2616, 1, 830, 3, 92, 26, 302, 2616, 1]",0,2.0
"[11, 133, 4, 5, 0, 0, 2623, 9, 1867, 1, 11, 133, 35, 147, 3, 7, 26, 5, 1985, 7, 302, 1815, 18, 1, 11, 87, 26, 5, 0, 19, 40, 923, 4646, 1, 398, 67, 190, 57, 16, 2147, 4, 51, 3737, 1, 11, 10, 3498, 4, 200, 81, 1]",1,8.0
"[0, 2689, 16, 21, 188, 1, 18, 191, 3, 14, 119, 21, 644, 0, 1, 21, 503, 121, 65, 12, 34, 43, 4022, 1, 10, 1314, 118, 21, 188, 2558, 81, 1, 14, 8, 15, 320, 319, 994, 16, 58, 4, 2317, 209, 69, 1]",1,8.0
"[2774, 0, 4, 91, 5, 678, 1, 14, 2189, 16, 5, 450, 916, 1, 27, 0, 4, 21, 2378, 1, 17, 629, 4, 669, 36, 1, 14, 2189, 52, 7, 34, 123, 1176, 348, 12, 227, 1]",0,2.0
"[1128, 0, 1, 2, 0, 18, 2, 4930, 0, 9, 2, 1246, 85, 0, 9, 5, 1533, 191, 1, 18, 2, 309, 0, 5, 2111, 8, 15, 1034, 1, 27, 914, 54, 86, 2, 534, 3, 36, 1424, 0, 694, 16, 327, 4, 1218, 36, 54, 1, 34, 1822, 5, 1309, 0, 4, 3232, 1, 51, 2488, 17, 163, 4, 31, 4813, 1, 29, 34, 1221, 7, 2, 1842, 0, 38, 901, 16, 51, 1528, 1, 13, 968, 12, 36, 144, 64, 131, 31, 2, 170, 1, 34, 507, 46, 8, 37, 368, 9, 12, 1309, 1804, 2, 0, 894, 1048, 6, 59, 34, 2214, 1, 30, 282, 8, 15, 245, 26, 44, 0, 1]",0,3.0
"[20, 938, 54, 19, 2, 1380, 0, 6, 79, 144, 92, 4, 178, 2, 106, 17, 2258, 1, 1, 1, 7, 20, 8, 115, 9, 5, 856, 4, 918, 13, 1, 11, 0, 649, 39, 245, 1, 11, 10, 9, 5, 228, 1, 13, 10, 46, 8, 37, 2, 156, 599, 228, 9, 2, 106, 1, 13, 10, 2, 156, 599, 228, 11, 26, 290, 297, 1, 2, 1244, 6, 0, 3, 2, 1244, 6, 3526, 3, 2, 1244, 6, 2, 737, 1, 11, 284, 4, 1220, 54, 29, 11, 10, 1544, 4, 357, 1, 11, 10, 68, 813, 12, 11, 434, 0, 1, 2, 228, 10, 1334, 1, 2, 1774, 43, 2, 170, 22, 2, 848, 1, 11, 71, 93, 2, 0, 6, 2, 2133, 1]",0,6.0
